id,year,occ_id,occ_title,level,employment,emp_prse,hourly_mean,annual_mean,hourly_pct10,hourly_pct25,hourly_median,hourly_pct75,hourly_pct90,annual_pct10,annual_pct25,annual_median,annual_pct75,annual_pct90
369,2014,25-1082,"Library Science Teachers, Postsecondary",detailed,"4,540",3.5,*,"72,440",*,*,*,*,*,"43,170","53,230","66,580","85,970","112,350"
370,2014,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,"41,850",2.4,*,"87,900",*,*,*,*,*,"33,110","49,380","68,950","108,290","171,010"
371,2014,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,"14,890",2.3,*,"61,750",*,*,*,*,*,"30,370","43,050","57,200","74,660","100,300"
372,2014,25-1112,"Law Teachers, Postsecondary",detailed,"15,990",5.4,*,"126,270",*,*,*,*,*,"41,240","66,240","109,980","170,440",#
373,2014,25-1113,"Social Work Teachers, Postsecondary",detailed,"10,970",2.6,*,"67,500",*,*,*,*,*,"31,400","46,320","62,440","83,830","110,620"
374,2014,25-1120,"Arts, Communications, and Humanities Teachers, Postsecondary",broad,"281,020",1.6,*,"71,530",*,*,*,*,*,"32,760","45,590","62,480","86,480","121,040"
375,2014,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"97,500",2.6,*,"75,350",*,*,*,*,*,"32,540","46,260","64,300","88,880","128,330"
376,2014,25-1122,"Communications Teachers, Postsecondary",detailed,"29,470",1.9,*,"69,230",*,*,*,*,*,"32,570","46,270","62,550","86,270","117,720"
377,2014,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"76,320",1.5,*,"68,390",*,*,*,*,*,"32,550","43,840","60,160","83,290","117,450"
378,2014,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"30,880",2.8,*,"67,910",*,*,*,*,*,"32,450","44,560","59,490","80,700","116,920"
379,2014,25-1125,"History Teachers, Postsecondary",detailed,"23,640",1.8,*,"73,720",*,*,*,*,*,"35,530","49,610","66,840","89,790","121,100"
380,2014,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"23,210",2.7,*,"71,350",*,*,*,*,*,"33,110","46,460","63,630","87,850","119,030"
381,2014,25-1190,Miscellaneous Postsecondary Teachers,broad,"458,990",1.5,*,"56,830",*,*,*,*,*,"19,990","32,010","46,890","69,890","100,160"
382,2014,25-1191,Graduate Teaching Assistants,detailed,"126,030",2.7,*,"32,970",*,*,*,*,*,"18,250","21,490","31,570","42,430","49,240"
383,2014,25-1192,"Home Economics Teachers, Postsecondary",detailed,"3,620",3.8,*,"68,030",*,*,*,*,*,"32,130","45,460","63,390","86,840","114,150"
384,2014,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"18,650",2.4,*,"65,220",*,*,*,*,*,"27,900","41,030","58,280","80,370","111,560"
385,2014,25-1194,"Vocational Education Teachers, Postsecondary",detailed,"121,200",1.7,25.54,"53,130",13.53,17.56,23.25,30.96,41.42,"28,150","36,520","48,360","64,400","86,160"
386,2014,25-1199,"Postsecondary Teachers, All Other",detailed,"189,490",2.7,*,"74,040",*,*,*,*,*,"24,700","42,270","62,330","91,380","134,890"
387,2014,25-2000,"Preschool, Primary, Secondary, and Special Education School Teachers",minor,"4,045,100",0.4,*,"55,510",*,*,*,*,*,"32,560","41,840","53,160","67,860","84,350"
388,2014,25-2010,Preschool and Kindergarten Teachers,broad,"510,650",1,18.6,"38,680",9.45,11.68,16.39,23.34,31.22,"19,660","24,300","34,100","48,540","64,930"
389,2014,25-2011,"Preschool Teachers, Except Special Education",detailed,"352,420",1.3,15.4,"32,040",8.98,10.58,13.52,18.11,24.46,"18,680","22,010","28,120","37,660","50,880"
390,2014,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"158,240",1.1,*,"53,480",*,*,*,*,*,"33,460","41,070","50,600","62,960","78,170"
391,2014,25-2020,Elementary and Middle School Teachers,broad,"1,997,640",0.6,*,"57,080",*,*,*,*,*,"36,450","43,770","54,390","68,550","84,130"
392,2014,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,353,020",0.7,*,"56,830",*,*,*,*,*,"36,040","43,470","54,120","68,400","83,910"
393,2014,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"630,620",1.2,*,"57,620",*,*,*,*,*,"37,390","44,400","54,940","68,900","84,610"
394,2014,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"14,000",4.9,*,"56,970",*,*,*,*,*,"37,940","44,340","54,090","66,840","81,930"
395,2014,25-2030,Secondary School Teachers,broad,"1,041,940",0.9,*,"59,180",*,*,*,*,*,"37,570","44,990","56,210","71,320","88,490"
396,2014,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"960,380",0.9,*,"59,330",*,*,*,*,*,"37,540","45,010","56,310","71,580","88,910"
397,2014,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"81,560",2,*,"57,370",*,*,*,*,*,"37,940","44,870","55,200","68,360","82,450"
398,2014,25-2050,Special Education Teachers,broad,"494,870",0.8,*,"58,850",*,*,*,*,*,"36,620","44,570","55,890","70,960","88,350"
399,2014,25-2051,"Special Education Teachers, Preschool",detailed,"24,080",5.2,*,"57,860",*,*,*,*,*,"33,140","41,790","54,000","70,640","90,230"
400,2014,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"200,820",1.3,*,"57,140",*,*,*,*,*,"36,190","43,830","54,570","68,460","83,960"
401,2014,25-2053,"Special Education Teachers, Middle School",detailed,"94,820",1.6,*,"59,590",*,*,*,*,*,"38,260","45,690","56,760","71,540","88,420"
402,2014,25-2054,"Special Education Teachers, Secondary School",detailed,"135,520",1.4,*,"61,350",*,*,*,*,*,"39,000","46,410","57,810","73,710","92,030"
403,2014,25-2059,"Special Education Teachers, All Other",detailed,"39,620",3.2,*,"57,820",*,*,*,*,*,"29,300","41,710","54,520","72,500","91,050"
404,2014,25-3000,Other Teachers and Instructors,minor,"1,160,720",1,17.9,"37,240",8.73,10.56,14.62,21.51,31.53,"18,160","21,960","30,410","44,750","65,580"
405,2014,25-3010,Adult Basic and Secondary Education and Literacy Teachers and Instructors,broad,"65,990",3.4,25.4,"52,830",13.6,18.45,23.84,31.58,39.42,"28,290","38,370","49,590","65,680","81,990"
406,2014,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,"65,990",3.4,25.4,"52,830",13.6,18.45,23.84,31.58,39.42,"28,290","38,370","49,590","65,680","81,990"
407,2014,25-3020,Self-Enrichment Education Teachers,broad,"202,360",1.6,19.72,"41,020",8.95,11.73,17.32,25.09,34.22,"18,620","24,400","36,020","52,180","71,170"
408,2014,25-3021,Self-Enrichment Education Teachers,detailed,"202,360",1.6,19.72,"41,020",8.95,11.73,17.32,25.09,34.22,"18,620","24,400","36,020","52,180","71,170"
409,2014,25-3090,Miscellaneous Teachers and Instructors,broad,"892,360",1.2,16.94,"35,230",8.63,10.23,13.75,19.48,29.07,"17,950","21,270","28,600","40,520","60,460"
410,2014,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"269,760",1.9,*,"47,780",*,*,*,*,*,"19,050","25,410","41,390","62,770","84,750"
411,2014,25-3098,Substitute Teachers,detailed,"622,600",1.4,14.32,"29,790",8.46,9.82,12.6,16.7,21.06,"17,600","20,430","26,200","34,740","43,800"
412,2014,25-4000,"Librarians, Curators, and Archivists",minor,"253,930",0.9,23.2,"48,260",11.05,15.31,21.84,29.17,37.14,"22,980","31,840","45,430","60,680","77,250"
413,2014,25-4010,"Archivists, Curators, and Museum Technicians",broad,"26,510",2.1,24.66,"51,290",12.52,16.61,22.26,30.22,39.79,"26,030","34,550","46,300","62,870","82,760"
414,2014,25-4011,Archivists,detailed,"5,360",3.5,25.45,"52,930",13.64,18.09,23.61,31.17,40.78,"28,360","37,630","49,120","64,840","84,810"
415,2014,25-4012,Curators,detailed,"11,200",2.8,27.26,"56,690",13.87,18.22,24.65,33.63,43.2,"28,860","37,900","51,280","69,950","89,850"
416,2014,25-4013,Museum Technicians and Conservators,detailed,"9,950",3.5,21.31,"44,320",11.05,14.94,19.2,25.96,34.38,"22,980","31,070","39,940","54,010","71,510"
417,2014,25-4020,Librarians,broad,"133,150",0.8,27.94,"58,110",16.19,21.26,27.01,33.94,41.86,"33,680","44,230","56,170","70,590","87,060"
418,2014,25-4021,Librarians,detailed,"133,150",0.8,27.94,"58,110",16.19,21.26,27.01,33.94,41.86,"33,680","44,230","56,170","70,590","87,060"
419,2014,25-4030,Library Technicians,broad,"94,260",1.4,16.1,"33,490",9.18,11.62,15.23,19.77,24.13,"19,090","24,170","31,680","41,120","50,190"
420,2014,25-4031,Library Technicians,detailed,"94,260",1.4,16.1,"33,490",9.18,11.62,15.23,19.77,24.13,"19,090","24,170","31,680","41,120","50,190"
421,2014,25-9000,"Other Education, Training, and Library Occupations",minor,"1,453,820",0.6,*,"31,000",*,*,*,*,*,"17,780","20,380","26,430","35,330","50,300"
422,2014,25-9010,Audio-Visual and Multimedia Collections Specialists,broad,"8,960",2.8,22.3,"46,390",11.9,15.26,21.19,28.24,35.1,"24,750","31,730","44,070","58,740","73,010"
423,2014,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,"8,960",2.8,22.3,"46,390",11.9,15.26,21.19,28.24,35.1,"24,750","31,730","44,070","58,740","73,010"
424,2014,25-9020,Farm and Home Management Advisors,broad,"8,900",2.7,23.56,"49,000",12.29,16.63,22.36,29.07,36.66,"25,570","34,590","46,520","60,470","76,240"
425,2014,25-9021,Farm and Home Management Advisors,detailed,"8,900",2.7,23.56,"49,000",12.29,16.63,22.36,29.07,36.66,"25,570","34,590","46,520","60,470","76,240"
426,2014,25-9030,Instructional Coordinators,broad,"133,780",1.3,30.79,"64,040",17.16,22.61,29.59,37.68,45.95,"35,700","47,020","61,550","78,370","95,590"
427,2014,25-9031,Instructional Coordinators,detailed,"133,780",1.3,30.79,"64,040",17.16,22.61,29.59,37.68,45.95,"35,700","47,020","61,550","78,370","95,590"
428,2014,25-9040,Teacher Assistants,broad,"1,192,590",0.6,*,"26,000",*,*,*,*,*,"17,510","19,610","24,430","30,670","37,270"
429,2014,25-9041,Teacher Assistants,detailed,"1,192,590",0.6,*,"26,000",*,*,*,*,*,"17,510","19,610","24,430","30,670","37,270"
430,2014,25-9090,"Miscellaneous Education, Training, and Library Workers",broad,"109,600",2.2,20.35,"42,330",9.86,12.85,18.22,25.24,34.94,"20,520","26,730","37,890","52,500","72,670"
431,2014,25-9099,"Education, Training, and Library Workers, All Other",detailed,"109,600",2.2,20.35,"42,330",9.86,12.85,18.22,25.24,34.94,"20,520","26,730","37,890","52,500","72,670"
432,2014,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,793,700",0.6,26.82,"55,790",9.71,14.16,21.72,33.02,47.6,"20,200","29,450","45,180","68,680","99,000"
433,2014,27-1000,Art and Design Workers,minor,"531,920",0.9,24.55,"51,070",10.46,14.04,20.72,30.81,43.58,"21,750","29,200","43,100","64,090","90,650"
434,2014,27-1010,Artists and Related Workers,broad,"86,710",2.2,36.15,"75,200",14.56,21.29,31.66,45.44,63,"30,280","44,290","65,860","94,510","131,030"
435,2014,27-1011,Art Directors,detailed,"33,140",2,47.05,"97,850",21.66,29.1,41.16,58.57,80.79,"45,060","60,520","85,610","121,830","168,040"
436,2014,27-1012,Craft Artists,detailed,"4,760",6.7,17.45,"36,300",8.82,10.86,14.94,21.44,30,"18,360","22,600","31,080","44,590","62,400"
437,2014,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"12,100",7,24.58,"51,120",8.78,12.85,21.1,31.5,44.42,"18,260","26,720","43,890","65,510","92,400"
438,2014,27-1014,Multimedia Artists and Animators,detailed,"29,000",4.3,33.37,"69,410",17.07,22.32,30.59,41.93,53.86,"35,510","46,430","63,630","87,200","112,030"
439,2014,27-1019,"Artists and Related Workers, All Other",detailed,"7,700",7.1,29.52,"61,410",12.87,18.53,28,39.99,47.68,"26,770","38,550","58,250","83,180","99,170"
440,2014,27-1020,Designers,broad,"445,200",0.9,22.29,"46,370",10.26,13.39,19.16,28.18,38.23,"21,340","27,850","39,850","58,620","79,520"
441,2014,27-1021,Commercial and Industrial Designers,detailed,"29,410",3.8,32.23,"67,030",17.8,23.35,31.07,39.69,48.11,"37,030","48,570","64,620","82,540","100,070"
442,2014,27-1022,Fashion Designers,detailed,"17,840",6.4,35.43,"73,690",15.99,21.53,30.78,42.88,62.2,"33,260","44,790","64,030","89,180","129,380"
443,2014,27-1023,Floral Designers,detailed,"45,050",2.2,12.75,"26,520",8.62,9.79,11.9,14.63,18.11,"17,920","20,370","24,750","30,440","37,660"
444,2014,27-1024,Graphic Designers,detailed,"197,540",1,24.36,"50,670",13.03,16.64,22.07,29.68,38.74,"27,100","34,600","45,900","61,740","80,570"
445,2014,27-1025,Interior Designers,detailed,"45,010",2.8,26.37,"54,850",13.06,17.31,23.27,32.07,43.13,"27,170","35,990","48,400","66,700","89,700"
446,2014,27-1026,Merchandise Displayers and Window Trimmers,detailed,"93,000",3.1,14.2,"29,530",9.04,10.4,12.78,16.62,21.78,"18,800","21,630","26,590","34,560","45,300"
447,2014,27-1027,Set and Exhibit Designers,detailed,"10,460",5.5,25.55,"53,150",11.36,16.45,23.95,32.68,42.28,"23,620","34,210","49,810","67,970","87,940"
448,2014,27-1029,"Designers, All Other",detailed,"6,890",5.8,26.61,"55,360",10.64,16.33,23.71,34.65,46.01,"22,140","33,970","49,310","72,070","95,700"
449,2014,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"491,110",1.7,27.83,"57,880",8.79,11.36,19.09,31.92,55.75,"18,280","23,630","39,700","66,390","115,960"
450,2014,27-2010,"Actors, Producers, and Directors",broad,"156,510",4.7,41.09,"85,470",10.82,16.95,28.63,51.49,#,"22,510","35,260","59,560","107,100",#
451,2014,27-2011,Actors,detailed,"59,210",11,37.28,*,9,11.97,19.82,49.7,#,*,*,*,*,*
452,2014,27-2012,Producers and Directors,detailed,"97,300",2,43.41,"90,300",15.09,21.62,33.22,52.71,#,"31,380","44,970","69,100","109,640",#
453,2014,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"240,780",1.3,*,"40,600",*,*,*,*,*,"17,610","19,780","30,670","47,900","70,610"
454,2014,27-2021,Athletes and Sports Competitors,detailed,"11,520",7,*,"78,260",*,*,*,*,*,"20,190","28,740","43,350","84,010",#
455,2014,27-2022,Coaches and Scouts,detailed,"211,760",1.4,*,"39,150",*,*,*,*,*,"17,570","19,750","30,640","47,700","68,950"
456,2014,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"17,510",6.1,*,"33,400",*,*,*,*,*,"17,500","19,030","24,090","38,180","57,340"
457,2014,27-2030,Dancers and Choreographers,broad,"17,270",5.5,20.68,"43,020",8.62,10.23,16.87,26.88,39.41,"17,920","21,280","35,090","55,910","81,970"
458,2014,27-2031,Dancers,detailed,"11,240",7,18.53,*,8.52,9.46,14.31,23.71,34.44,*,*,*,*,*
459,2014,27-2032,Choreographers,detailed,"6,030",8.3,24.71,"51,390",9.06,13.73,21.28,32.89,48.96,"18,840","28,550","44,250","68,410","101,830"
460,2014,27-2040,"Musicians, Singers, and Related Workers",broad,"60,770",2.8,30.36,*,9.19,15.02,23.6,37.26,57.65,*,*,*,*,*
461,2014,27-2041,Music Directors and Composers,detailed,"21,880",2.3,26.55,"55,230",10.39,16.88,23.16,31.77,44.16,"21,610","35,100","48,180","66,080","91,860"
462,2014,27-2042,Musicians and Singers,detailed,"38,900",4.1,32.49,*,8.98,13.21,24.16,41.56,66.11,*,*,*,*,*
463,2014,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"15,780",13.7,21.1,*,8.66,10.49,16.9,25.29,33.03,*,*,*,*,*
464,2014,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,"15,780",13.7,21.1,*,8.66,10.49,16.9,25.29,33.03,*,*,*,*,*
465,2014,27-3000,Media and Communication Workers,minor,"556,340",0.7,29.08,"60,490",12.34,17.43,25.18,35.91,49.08,"25,670","36,250","52,370","74,690","102,090"
466,2014,27-3010,Announcers,broad,"37,680",2.5,20.58,"42,810",8.41,9.52,13.95,22.39,36.94,"17,500","19,790","29,010","46,570","76,830"
467,2014,27-3011,Radio and Television Announcers,detailed,"30,220",2.9,21.17,"44,030",8.47,9.72,14.32,22.41,38.46,"17,610","20,220","29,790","46,610","80,000"
468,2014,27-3012,Public Address System and Other Announcers,detailed,"7,450",4.9,18.2,"37,850",8.26,9.09,12.37,22.27,30.68,"17,180","18,910","25,730","46,320","63,820"
469,2014,27-3020,"News Analysts, Reporters and Correspondents",broad,"46,590",2.4,23.73,"49,360",10.3,13.18,17.88,28.15,43.49,"21,420","27,410","37,200","58,540","90,460"
470,2014,27-3021,Broadcast News Analysts,detailed,"4,310",6.8,40.57,"84,380",13.56,18.58,29.54,49.69,87.73,"28,210","38,650","61,450","103,360","182,470"
471,2014,27-3022,Reporters and Correspondents,detailed,"42,280",2.4,22.02,"45,800",10.14,12.94,17.31,26.36,39.39,"21,090","26,910","36,000","54,820","81,940"
472,2014,27-3030,Public Relations Specialists,broad,"208,030",1,30.79,"64,050",14.99,19.62,26.77,36.84,50.83,"31,190","40,810","55,680","76,630","105,720"
473,2014,27-3031,Public Relations Specialists,detailed,"208,030",1,30.79,"64,050",14.99,19.62,26.77,36.84,50.83,"31,190","40,810","55,680","76,630","105,720"
474,2014,27-3040,Writers and Editors,broad,"189,060",1.1,32.21,"66,990",14.98,20.46,28.71,39.62,53.21,"31,160","42,560","59,710","82,420","110,680"
475,2014,27-3041,Editors,detailed,"97,350",1.6,30.84,"64,140",13.93,18.81,26.39,37.14,52.85,"28,980","39,130","54,890","77,260","109,940"
476,2014,27-3042,Technical Writers,detailed,"48,210",1.7,34.59,"71,950",19.93,25.52,33.19,42.42,52.14,"41,450","53,080","69,030","88,230","108,460"
477,2014,27-3043,Writers and Authors,detailed,"43,500",2,32.63,"67,870",13.77,19.67,28.3,40.28,55.2,"28,640","40,920","58,850","83,790","114,820"
478,2014,27-3090,Miscellaneous Media and Communication Workers,broad,"74,990",2.3,24.06,"50,040",10.92,15.3,21.34,29.78,40.26,"22,720","31,820","44,390","61,940","83,750"
479,2014,27-3091,Interpreters and Translators,detailed,"49,460",2.7,23.71,"49,320",10.69,15.27,20.96,29.03,38.78,"22,240","31,750","43,590","60,380","80,650"
480,2014,27-3099,"Media and Communication Workers, All Other",detailed,"25,530",4.1,24.73,"51,440",11.67,15.37,22.05,31.73,42.03,"24,280","31,980","45,860","65,990","87,410"
481,2014,27-4000,Media and Communication Equipment Workers,minor,"214,330",1.7,24.3,"50,550",9.45,13.36,20.09,30.45,43.71,"19,660","27,790","41,790","63,330","90,910"
482,2014,27-4010,Broadcast and Sound Engineering Technicians and Radio Operators,broad,"101,660",1.9,22.49,"46,770",9.9,13.92,19.91,28.5,37.7,"20,580","28,950","41,420","59,270","78,410"
483,2014,27-4011,Audio and Video Equipment Technicians,detailed,"60,200",2.3,22.13,"46,040",10.72,14.59,20.09,27.9,36.03,"22,290","30,350","41,780","58,030","74,950"
484,2014,27-4012,Broadcast Technicians,detailed,"26,600",3.5,20.34,"42,310",8.95,11.68,17.58,26.92,36.65,"18,610","24,300","36,560","55,990","76,230"
485,2014,27-4013,Radio Operators,detailed,"1,100",8,21.99,"45,740",8.97,15.97,22.3,27.49,34.41,"18,650","33,220","46,380","57,180","71,560"
486,2014,27-4014,Sound Engineering Technicians,detailed,"13,750",3.9,28.21,"58,670",10.97,16.08,23.98,35.96,51.38,"22,820","33,450","49,870","74,790","106,870"
487,2014,27-4020,Photographers,broad,"52,250",2.3,18.44,"38,350",8.71,10.36,14.66,22.32,33.14,"18,120","21,550","30,490","46,420","68,930"
488,2014,27-4021,Photographers,detailed,"52,250",2.3,18.44,"38,350",8.71,10.36,14.66,22.32,33.14,"18,120","21,550","30,490","46,420","68,930"
489,2014,27-4030,"Television, Video, and Motion Picture Camera Operators and Editors",broad,"42,770",3.7,32.28,"67,130",11.93,16.46,25.23,39.09,59.15,"24,820","34,230","52,470","81,300","123,040"
490,2014,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,"18,310",3.6,27.17,"56,510",11.36,15.8,23.12,32.91,45.75,"23,620","32,860","48,080","68,440","95,160"
491,2014,27-4032,Film and Video Editors,detailed,"24,460",4.3,36.1,"75,090",12.27,17.1,27.51,47.03,70.01,"25,520","35,560","57,210","97,810","145,620"
492,2014,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"17,650",5.8,32.8,"68,220",12.94,21.36,33.13,42.79,52.18,"26,910","44,420","68,910","89,000","108,540"
493,2014,27-4099,"Media and Communication Equipment Workers, All Other",detailed,"17,650",5.8,32.8,"68,220",12.94,21.36,33.13,42.79,52.18,"26,910","44,420","68,910","89,000","108,540"
494,2014,29-0000,Healthcare Practitioners and Technical Occupations,major,"7,854,380",0.3,36.54,"76,010",15.18,21.12,29.67,42.23,64.23,"31,570","43,920","61,710","87,840","133,600"
495,2014,29-1000,Health Diagnosing and Treating Practitioners,minor,"4,833,840",0.4,45.62,"94,880",22.97,28,36.26,52.04,83.15,"47,780","58,240","75,430","108,240","172,960"
496,2014,29-1010,Chiropractors,broad,"29,830",2.4,38.35,"79,760",15.11,21.86,32.08,45.87,69.11,"31,440","45,460","66,720","95,410","143,760"
497,2014,29-1011,Chiropractors,detailed,"29,830",2.4,38.35,"79,760",15.11,21.86,32.08,45.87,69.11,"31,440","45,460","66,720","95,410","143,760"
498,2014,29-1020,Dentists,broad,"115,390",1.7,82.18,"170,940",33.76,52.63,74.34,#,#,"70,220","109,470","154,640",#,#
499,2014,29-1021,"Dentists, General",detailed,"97,990",2,80.2,"166,810",33.61,52.09,71.9,#,#,"69,910","108,360","149,540",#,#
500,2014,29-1022,Oral and Maxillofacial Surgeons,detailed,"5,120",9.4,105.58,"219,600",44.55,74.88,#,#,#,"92,660","155,740",#,#,#
501,2014,29-1023,Orthodontists,detailed,"6,190",10.4,96.65,"201,030",37.96,56.87,#,#,#,"78,960","118,290",#,#,#
502,2014,29-1024,Prosthodontists,detailed,630,42.1,68.67,"142,830",33.62,39.79,48.21,#,#,"69,930","82,770","100,280",#,#
503,2014,29-1029,"Dentists, All Other Specialists",detailed,"5,450",7.2,81.05,"168,580",25.5,50.73,81.78,#,#,"53,050","105,510","170,110",#,#
504,2014,29-1030,Dietitians and Nutritionists,broad,"59,490",1.4,27.62,"57,440",16.85,21.83,27.38,33.45,38.38,"35,040","45,410","56,950","69,580","79,840"
505,2014,29-1031,Dietitians and Nutritionists,detailed,"59,490",1.4,27.62,"57,440",16.85,21.83,27.38,33.45,38.38,"35,040","45,410","56,950","69,580","79,840"
506,2014,29-1040,Optometrists,broad,"33,340",2.3,54.33,"113,010",25.13,37.5,48.76,63.74,#,"52,270","78,000","101,410","132,580",#
507,2014,29-1041,Optometrists,detailed,"33,340",2.3,54.33,"113,010",25.13,37.5,48.76,63.74,#,"52,270","78,000","101,410","132,580",#
508,2014,29-1050,Pharmacists,broad,"290,780",0.7,56.96,"118,470",42.94,51.21,58.15,66.35,72.38,"89,320","106,520","120,950","138,010","150,550"
509,2014,29-1051,Pharmacists,detailed,"290,780",0.7,56.96,"118,470",42.94,51.21,58.15,66.35,72.38,"89,320","106,520","120,950","138,010","150,550"
510,2014,29-1060,Physicians and Surgeons,broad,"633,480",1,93.74,"194,990",29,62.9,#,#,#,"60,320","130,820",#,#,#
511,2014,29-1061,Anesthesiologists,detailed,"30,060",5.4,118.42,"246,320",72.82,#,#,#,#,"151,450",#,#,#,#
512,2014,29-1062,Family and General Practitioners,detailed,"124,810",2.1,89.58,"186,320",34.71,63.27,86.63,#,#,"72,190","131,600","180,180",#,#
513,2014,29-1063,"Internists, General",detailed,"48,390",3.1,91.6,"190,530",29.27,60.21,#,#,#,"60,880","125,230",#,#,#
514,2014,29-1064,Obstetricians and Gynecologists,detailed,"21,740",6.2,103.25,"214,750",48.12,75.35,#,#,#,"100,100","156,730",#,#,#
515,2014,29-1065,"Pediatricians, General",detailed,"31,010",3.9,84.33,"175,400",44.77,62.52,78.53,#,#,"93,120","130,050","163,350",#,#
516,2014,29-1066,Psychiatrists,detailed,"25,080",4.3,87.84,"182,700",29.61,56.03,87.44,#,#,"61,600","116,540","181,880",#,#
517,2014,29-1067,Surgeons,detailed,"41,070",3.1,115.6,"240,440",62.84,#,#,#,#,"130,710",#,#,#,#
518,2014,29-1069,"Physicians and Surgeons, All Other",detailed,"311,320",1.3,91.23,"189,760",27.21,53.67,#,#,#,"56,590","111,630",#,#,#
519,2014,29-1070,Physician Assistants,broad,"91,670",1.6,46.77,"97,280",30.82,39.47,46.07,55.18,64.77,"64,100","82,090","95,820","114,760","134,720"
520,2014,29-1071,Physician Assistants,detailed,"91,670",1.6,46.77,"97,280",30.82,39.47,46.07,55.18,64.77,"64,100","82,090","95,820","114,760","134,720"
521,2014,29-1080,Podiatrists,broad,"8,910",3.4,66.1,"137,480",24.25,38.81,58.03,85.15,#,"50,430","80,730","120,700","177,120",#
522,2014,29-1081,Podiatrists,detailed,"8,910",3.4,66.1,"137,480",24.25,38.81,58.03,85.15,#,"50,430","80,730","120,700","177,120",#
523,2014,29-1120,Therapists,broad,"609,870",0.6,35.76,"74,390",21.33,27.15,34.76,43.3,52.22,"44,370","56,460","72,300","90,050","108,610"
524,2014,29-1122,Occupational Therapists,detailed,"110,520",1.1,38.46,"80,000",25.32,31.26,37.89,45.28,54.3,"52,670","65,020","78,810","94,190","112,950"
525,2014,29-1123,Physical Therapists,detailed,"200,670",0.9,40.35,"83,940",27.31,33.02,39.61,46.18,55.81,"56,800","68,690","82,390","96,060","116,090"
526,2014,29-1124,Radiation Therapists,detailed,"16,380",2.7,40.25,"83,710",25.77,31.22,38.51,46.72,56.82,"53,590","64,930","80,090","97,190","118,180"
527,2014,29-1125,Recreational Therapists,detailed,"17,950",2.3,22.14,"46,060",13.05,16.51,21.15,27.34,33.28,"27,150","34,330","44,000","56,860","69,230"
528,2014,29-1126,Respiratory Therapists,detailed,"119,410",1,28.12,"58,490",19.89,23.04,27.27,32.67,37.61,"41,380","47,920","56,730","67,950","78,230"
529,2014,29-1127,Speech-Language Pathologists,detailed,"126,500",1.2,36.01,"74,900",21.61,26.97,34.4,43.44,53.37,"44,940","56,090","71,550","90,360","111,000"
530,2014,29-1128,Exercise Physiologists,detailed,"6,660",3.7,23.58,"49,040",14.76,17.89,22.25,28.16,35.1,"30,700","37,220","46,270","58,580","73,010"
531,2014,29-1129,"Therapists, All Other",detailed,"11,770",4.7,28.46,"59,190",15.67,20.17,26.87,35.05,44.06,"32,590","41,940","55,900","72,910","91,640"
532,2014,29-1130,Veterinarians,broad,"62,470",1.4,47.23,"98,230",25.25,33.11,42.11,55.44,75.67,"52,530","68,860","87,590","115,310","157,390"
533,2014,29-1131,Veterinarians,detailed,"62,470",1.4,47.23,"98,230",25.25,33.11,42.11,55.44,75.67,"52,530","68,860","87,590","115,310","157,390"
534,2014,29-1140,Registered Nurses,broad,"2,687,310",0.5,33.55,"69,790",22.06,26.26,32.04,38.98,47.54,"45,880","54,620","66,640","81,080","98,880"
535,2014,29-1141,Registered Nurses,detailed,"2,687,310",0.5,33.55,"69,790",22.06,26.26,32.04,38.98,47.54,"45,880","54,620","66,640","81,080","98,880"
536,2014,29-1150,Nurse Anesthetists,broad,"36,590",3.9,76.4,"158,900",51.56,63.64,73.93,87.43,#,"107,240","132,380","153,780","181,860",#
537,2014,29-1151,Nurse Anesthetists,detailed,"36,590",3.9,76.4,"158,900",51.56,63.64,73.93,87.43,#,"107,240","132,380","153,780","181,860",#
