id,year,occ_id,occ_title,level,employment,emp_prse,hourly_mean,annual_mean,hourly_pct10,hourly_pct25,hourly_median,hourly_pct75,hourly_pct90,annual_pct10,annual_pct25,annual_median,annual_pct75,annual_pct90
4210,2017,Nov-61,Purchasing Managers,detailed,"70,430",0.8,58.56,"121,810",32.04,41.67,55.65,70.57,87.87,"66,630","86,670","115,760","146,780","182,780"
4211,2017,Nov-70,"Transportation, Storage, and Distribution Managers",broad,"118,680",1.1,48.43,"100,740",26.1,33.84,44.45,58.21,75.34,"54,300","70,380","92,460","121,080","156,710"
4212,2017,Nov-71,"Transportation, Storage, and Distribution Managers",detailed,"118,680",1.1,48.43,"100,740",26.1,33.84,44.45,58.21,75.34,"54,300","70,380","92,460","121,080","156,710"
4213,2017,10-Nov,Compensation and Benefits Managers,broad,"15,520",1.6,62.5,"130,010",32.94,43.15,57.27,76.03,97.4,"68,510","89,750","119,120","158,130","202,590"
4214,2017,11-Nov,Compensation and Benefits Managers,detailed,"15,520",1.6,62.5,"130,010",32.94,43.15,57.27,76.03,97.4,"68,510","89,750","119,120","158,130","202,590"
4215,2017,20-Nov,Human Resources Managers,broad,"136,310",0.6,59.38,"123,510",31.27,40.02,52.94,71.79,95.06,"65,040","83,230","110,120","149,330","197,720"
4216,2017,21-Nov,Human Resources Managers,detailed,"136,310",0.6,59.38,"123,510",31.27,40.02,52.94,71.79,95.06,"65,040","83,230","110,120","149,330","197,720"
4217,2017,30-Nov,Training and Development Managers,broad,"34,500",1.4,56.58,"117,690",28.45,38.34,52.05,69.19,90.22,"59,170","79,740","108,250","143,920","187,670"
4218,2017,Nov-31,Training and Development Managers,detailed,"34,500",1.4,56.58,"117,690",28.45,38.34,52.05,69.19,90.22,"59,170","79,740","108,250","143,920","187,670"
4219,2017,Nov-00,Other Management Occupations,minor,"2,368,680",0.3,47.57,"98,940",20.7,29.47,42.65,59.53,78.57,"43,060","61,290","88,720","123,820","163,430"
4220,2017,10-Nov,"Farmers, Ranchers, and Other Agricultural Managers",broad,"4,610",6,38.62,"80,320",17,23.38,33.47,47.69,65.34,"35,360","48,620","69,620","99,200","135,900"
4221,2017,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",detailed,"4,610",6,38.62,"80,320",17,23.38,33.47,47.69,65.34,"35,360","48,620","69,620","99,200","135,900"
4222,2017,20-Nov,Construction Managers,broad,"263,480",0.9,48.56,"101,000",26.35,33.4,43.93,58.45,76.71,"54,810","69,470","91,370","121,570","159,560"
4223,2017,21-Nov,Construction Managers,detailed,"263,480",0.9,48.56,"101,000",26.35,33.4,43.93,58.45,76.71,"54,810","69,470","91,370","121,570","159,560"
4224,2017,30-Nov,Education Administrators,broad,"477,750",0.6,45.8,"95,270",22.93,31.87,42.74,56.01,71.72,"47,690","66,300","88,890","116,490","149,180"
4225,2017,Nov-31,"Education Administrators, Preschool and Childcare Center/Program",detailed,"49,130",1.7,25.74,"53,550",14.41,17.59,22.54,29.98,40.98,"29,980","36,580","46,890","62,360","85,240"
4226,2017,Nov-32,"Education Administrators, Elementary and Secondary School",detailed,"250,280",0.7,*,"97,440",*,*,*,*,*,"60,760","75,010","94,390","117,720","140,780"
4227,2017,Nov-33,"Education Administrators, Postsecondary",detailed,"142,160",1.2,51.77,"107,670",25.46,32.74,44.41,61.77,87.57,"52,960","68,090","92,360","128,480","182,150"
4228,2017,Nov-39,"Education Administrators, All Other",detailed,"36,190",1.6,42.42,"88,240",20.99,28.42,39.25,52.27,66.42,"43,660","59,120","81,630","108,720","138,160"
4229,2017,Nov-40,Architectural and Engineering Managers,broad,"179,990",1,70.33,"146,290",42.33,53.04,66.21,81.55,#,"88,050","110,330","137,720","169,620",#
4230,2017,Nov-41,Architectural and Engineering Managers,detailed,"179,990",1,70.33,"146,290",42.33,53.04,66.21,81.55,#,"88,050","110,330","137,720","169,620",#
4231,2017,Nov-50,Food Service Managers,broad,"208,110",1.6,27.52,"57,250",14.35,18.64,25.02,33.04,43.41,"29,850","38,770","52,030","68,720","90,290"
4232,2017,Nov-51,Food Service Managers,detailed,"208,110",1.6,27.52,"57,250",14.35,18.64,25.02,33.04,43.41,"29,850","38,770","52,030","68,720","90,290"
4233,2017,Nov-60,Funeral Service Managers,broad,"8,350",4,44.76,"93,090",19.2,27.7,37.52,53.54,73.72,"39,940","57,610","78,040","111,370","153,340"
4234,2017,Nov-61,Funeral Service Managers,detailed,"8,350",4,44.76,"93,090",19.2,27.7,37.52,53.54,73.72,"39,940","57,610","78,040","111,370","153,340"
4235,2017,Nov-70,Gaming Managers,broad,"4,420",3.3,40.12,"83,460",22.13,27.42,35.06,45.9,62.27,"46,040","57,040","72,930","95,480","129,520"
4236,2017,Nov-71,Gaming Managers,detailed,"4,420",3.3,40.12,"83,460",22.13,27.42,35.06,45.9,62.27,"46,040","57,040","72,930","95,480","129,520"
4237,2017,Nov-80,Lodging Managers,broad,"36,610",2.4,28.67,"59,620",13.91,18.03,24.9,34.3,47.29,"28,930","37,500","51,800","71,340","98,370"
4238,2017,Nov-81,Lodging Managers,detailed,"36,610",2.4,28.67,"59,620",13.91,18.03,24.9,34.3,47.29,"28,930","37,500","51,800","71,340","98,370"
4239,2017,10-Nov,Medical and Health Services Managers,broad,"346,980",0.5,53.69,"111,680",28.05,36.22,47.29,62,84.68,"58,350","75,340","98,350","128,960","176,130"
4240,2017,11-Nov,Medical and Health Services Managers,detailed,"346,980",0.5,53.69,"111,680",28.05,36.22,47.29,62,84.68,"58,350","75,340","98,350","128,960","176,130"
4241,2017,20-Nov,Natural Sciences Managers,broad,"56,210",2.2,64.26,"133,670",29.84,42.75,57.2,76.8,#,"62,080","88,920","118,970","159,750",#
4242,2017,21-Nov,Natural Sciences Managers,detailed,"56,210",2.2,64.26,"133,670",29.84,42.75,57.2,76.8,#,"62,080","88,920","118,970","159,750",#
4243,2017,30-Nov,Postmasters and Mail Superintendents,broad,"13,960",0,36.38,"75,660",30.2,31.98,35.98,40.21,44.39,"62,810","66,510","74,840","83,630","92,340"
4244,2017,Nov-31,Postmasters and Mail Superintendents,detailed,"13,960",0,36.38,"75,660",30.2,31.98,35.98,40.21,44.39,"62,810","66,510","74,840","83,630","92,340"
4245,2017,Nov-40,"Property, Real Estate, and Community Association Managers",broad,"186,720",1.2,34.79,"72,370",14.18,19.89,28.21,41.3,61.84,"29,500","41,370","58,670","85,900","128,630"
4246,2017,Nov-41,"Property, Real Estate, and Community Association Managers",detailed,"186,720",1.2,34.79,"72,370",14.18,19.89,28.21,41.3,61.84,"29,500","41,370","58,670","85,900","128,630"
4247,2017,Nov-50,Social and Community Service Managers,broad,"141,830",1.4,33.91,"70,530",19.1,23.94,30.82,40.63,52.88,"39,730","49,800","64,100","84,500","109,990"
4248,2017,Nov-51,Social and Community Service Managers,detailed,"141,830",1.4,33.91,"70,530",19.1,23.94,30.82,40.63,52.88,"39,730","49,800","64,100","84,500","109,990"
4249,2017,Nov-60,Emergency Management Directors,broad,"9,560",1.6,39.01,"81,140",18.4,24.76,34.98,49.68,68.09,"38,270","51,510","72,760","103,340","141,620"
4250,2017,Nov-61,Emergency Management Directors,detailed,"9,560",1.6,39.01,"81,140",18.4,24.76,34.98,49.68,68.09,"38,270","51,510","72,760","103,340","141,620"
4251,2017,Nov-90,Miscellaneous Managers,broad,"430,120",0.6,54.41,"113,180",24.89,35.85,50.77,67.06,85,"51,770","74,570","105,610","139,480","176,800"
4252,2017,Nov-99,"Managers, All Other",detailed,"430,120",0.6,54.41,"113,180",24.89,35.85,50.77,67.06,85,"51,770","74,570","105,610","139,480","176,800"
4253,2017,13-0000,Business and Financial Operations Occupations,major,"7,472,750",0.2,36.7,"76,330",18.12,24.25,32.55,44.22,59.13,"37,690","50,450","67,710","91,970","123,000"
4254,2017,13-1000,Business Operations Specialists,minor,"4,811,530",0.3,35.14,"73,080",17.69,23.72,31.92,43.03,56.23,"36,800","49,330","66,390","89,510","116,960"
4255,2017,13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",broad,"15,450",4.1,43.69,"90,870",14.91,21.09,31.22,50,96.3,"31,020","43,870","64,940","104,010","200,310"
4256,2017,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,"15,450",4.1,43.69,"90,870",14.91,21.09,31.22,50,96.3,"31,020","43,870","64,940","104,010","200,310"
4257,2017,13-1020,Buyers and Purchasing Agents,detailed,"413,540",0.6,32.19,"66,960",17.49,22.63,29.87,39.34,49.75,"36,370","47,070","62,120","81,830","103,480"
4258,2017,13-1020,Buyers and Purchasing Agents,broad,"413,540",0.6,32.19,"66,960",17.49,22.63,29.87,39.34,49.75,"36,370","47,070","62,120","81,830","103,480"
4259,2017,13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",broad,"298,170",1.3,31.85,"66,250",18.84,23.65,31.1,38.39,46.57,"39,180","49,190","64,690","79,850","96,880"
4260,2017,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,"282,030",1.3,31.89,"66,340",18.72,23.58,31.2,38.47,46.67,"38,930","49,040","64,900","80,010","97,080"
4261,2017,13-1032,"Insurance Appraisers, Auto Damage",detailed,"16,150",4.5,31.1,"64,680",20.44,24.66,29.86,37.07,44.96,"42,520","51,280","62,100","77,110","93,510"
4262,2017,13-1040,Compliance Officers,broad,"287,130",0.7,34.39,"71,540",18.35,24.18,32.63,42.89,51.45,"38,170","50,290","67,870","89,210","107,010"
4263,2017,13-1041,Compliance Officers,detailed,"287,130",0.7,34.39,"71,540",18.35,24.18,32.63,42.89,51.45,"38,170","50,290","67,870","89,210","107,010"
4264,2017,13-1050,Cost Estimators,broad,"210,900",0.8,32.9,"68,420",17.79,23.42,30.34,39.58,50.97,"37,000","48,710","63,110","82,330","106,010"
4265,2017,13-1051,Cost Estimators,detailed,"210,900",0.8,32.9,"68,420",17.79,23.42,30.34,39.58,50.97,"37,000","48,710","63,110","82,330","106,010"
4266,2017,13-1070,Human Resources Workers,broad,"633,250",0.5,31.79,"66,120",16.4,21.8,29.12,38.79,50.34,"34,110","45,340","60,570","80,690","104,720"
4267,2017,13-1071,Human Resources Specialists,detailed,"553,950",0.5,31.84,"66,220",17.22,22.07,29.01,38.39,49.8,"35,810","45,900","60,350","79,860","103,570"
4268,2017,13-1074,Farm Labor Contractors,detailed,780,31.3,23.5,"48,890",8.96,10.26,17.15,30.6,46.02,"18,650","21,330","35,660","63,650","95,720"
4269,2017,13-1075,Labor Relations Specialists,detailed,"78,510",1.7,31.51,"65,540",9.05,16.88,30.38,42.44,56,"18,820","35,120","63,200","88,270","116,480"
4270,2017,13-1080,Logisticians,broad,"159,800",1,37.86,"78,740",21.55,27.64,35.86,46.3,57.75,"44,820","57,490","74,590","96,310","120,120"
4271,2017,13-1081,Logisticians,detailed,"159,800",1,37.86,"78,740",21.55,27.64,35.86,46.3,57.75,"44,820","57,490","74,590","96,310","120,120"
4272,2017,13-1110,Management Analysts,broad,"659,200",0.8,44.92,"93,440",22.66,29.62,39.64,53.17,73.18,"47,140","61,610","82,450","110,600","152,210"
4273,2017,13-1111,Management Analysts,detailed,"659,200",0.8,44.92,"93,440",22.66,29.62,39.64,53.17,73.18,"47,140","61,610","82,450","110,600","152,210"
4274,2017,13-1120,"Meeting, Convention, and Event Planners",broad,"102,420",1.5,25.3,"52,630",12.69,17.15,23.22,30.67,39.89,"26,390","35,680","48,290","63,800","82,980"
4275,2017,13-1121,"Meeting, Convention, and Event Planners",detailed,"102,420",1.5,25.3,"52,630",12.69,17.15,23.22,30.67,39.89,"26,390","35,680","48,290","63,800","82,980"
4276,2017,13-1130,Fundraisers,broad,"72,920",1.4,28.81,"59,930",15.92,20.43,26.75,35.26,45.33,"33,120","42,500","55,640","73,350","94,280"
4277,2017,13-1131,Fundraisers,detailed,"72,920",1.4,28.81,"59,930",15.92,20.43,26.75,35.26,45.33,"33,120","42,500","55,640","73,350","94,280"
4278,2017,13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,"80,530",1.1,32.29,"67,160",18.68,23.31,30.14,38.5,48.94,"38,860","48,490","62,680","80,070","101,800"
4279,2017,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"80,530",1.1,32.29,"67,160",18.68,23.31,30.14,38.5,48.94,"38,860","48,490","62,680","80,070","101,800"
4280,2017,13-1150,Training and Development Specialists,broad,"280,340",0.8,31.11,"64,700",15.94,21.22,29.02,38.65,49.2,"33,150","44,140","60,360","80,390","102,340"
4281,2017,13-1151,Training and Development Specialists,detailed,"280,340",0.8,31.11,"64,700",15.94,21.22,29.02,38.65,49.2,"33,150","44,140","60,360","80,390","102,340"
4282,2017,13-1160,Market Research Analysts and Marketing Specialists,broad,"596,450",0.8,34.35,"71,450",16.59,22.34,30.4,42.89,59.03,"34,510","46,460","63,230","89,200","122,770"
4283,2017,13-1161,Market Research Analysts and Marketing Specialists,detailed,"596,450",0.8,34.35,"71,450",16.59,22.34,30.4,42.89,59.03,"34,510","46,460","63,230","89,200","122,770"
4284,2017,13-1190,Miscellaneous Business Operations Specialists,broad,"1,001,420",0.5,36.42,"75,740",18.29,24.93,33.66,44.9,57.92,"38,050","51,860","70,010","93,380","120,460"
4285,2017,13-1199,"Business Operations Specialists, All Other",detailed,"1,001,420",0.5,36.42,"75,740",18.29,24.93,33.66,44.9,57.92,"38,050","51,860","70,010","93,380","120,460"
4286,2017,13-2000,Financial Specialists,minor,"2,661,230",0.4,39.51,"82,190",19.08,25.27,33.71,46.38,64.46,"39,690","52,560","70,120","96,470","134,070"
4287,2017,13-2010,Accountants and Auditors,broad,"1,241,000",0.7,37.46,"77,920",20.68,26.08,33.34,44.12,58.76,"43,020","54,250","69,350","91,770","122,220"
4288,2017,13-2011,Accountants and Auditors,detailed,"1,241,000",0.7,37.46,"77,920",20.68,26.08,33.34,44.12,58.76,"43,020","54,250","69,350","91,770","122,220"
4289,2017,13-2020,Appraisers and Assessors of Real Estate,broad,"58,880",2.4,29.25,"60,830",13.67,18.89,25.97,36.65,48.9,"28,440","39,280","54,010","76,240","101,710"
4290,2017,13-2021,Appraisers and Assessors of Real Estate,detailed,"58,880",2.4,29.25,"60,830",13.67,18.89,25.97,36.65,48.9,"28,440","39,280","54,010","76,240","101,710"
4291,2017,13-2030,Budget Analysts,broad,"54,550",1,37.83,"78,680",23.82,28.93,36.17,45.56,54.68,"49,540","60,170","75,240","94,770","113,740"
4292,2017,13-2031,Budget Analysts,detailed,"54,550",1,37.83,"78,680",23.82,28.93,36.17,45.56,54.68,"49,540","60,170","75,240","94,770","113,740"
4293,2017,13-2040,Credit Analysts,broad,"74,850",1.7,39.86,"82,900",20.2,25.76,34.27,47.62,67.73,"42,010","53,590","71,290","99,040","140,880"
4294,2017,13-2041,Credit Analysts,detailed,"74,850",1.7,39.86,"82,900",20.2,25.76,34.27,47.62,67.73,"42,010","53,590","71,290","99,040","140,880"
4295,2017,13-2050,Financial Analysts and Advisors,broad,"584,940",0.9,50.27,"104,570",21.94,28.85,39.79,58.54,95.25,"45,630","60,010","82,770","121,770","198,120"
4296,2017,13-2051,Financial Analysts,detailed,"294,110",1.3,47.8,"99,430",24.89,30.96,40.53,55.28,79.6,"51,780","64,390","84,300","114,980","165,580"
4297,2017,13-2052,Personal Financial Advisors,detailed,"200,920",1.4,59.68,"124,140",19.62,27.59,43.58,78.21,#,"40,800","57,380","90,640","162,680",#
4298,2017,13-2053,Insurance Underwriters,detailed,"89,910",2.3,37.34,"77,660",20.09,25.42,33.54,45.24,59.45,"41,800","52,880","69,760","94,100","123,660"
4299,2017,13-2060,Financial Examiners,broad,"52,580",1.8,44.12,"91,780",22.79,29.37,39.28,54.47,73.97,"47,400","61,090","81,690","113,300","153,850"
4300,2017,13-2061,Financial Examiners,detailed,"52,580",1.8,44.12,"91,780",22.79,29.37,39.28,54.47,73.97,"47,400","61,090","81,690","113,300","153,850"
4301,2017,13-2070,Credit Counselors and Loan Officers,broad,"343,150",1,36.03,"74,940",15.44,21,29.73,43.5,62.87,"32,120","43,680","61,840","90,480","130,770"
4302,2017,13-2071,Credit Counselors,detailed,"35,900",3.4,23.78,"49,460",14.32,17.15,21.5,27.52,36.63,"29,780","35,670","44,710","57,240","76,190"
4303,2017,13-2072,Loan Officers,detailed,"307,240",1.1,37.46,"77,920",15.71,21.95,31.09,45.27,65.19,"32,670","45,660","64,660","94,150","135,590"
4304,2017,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,"125,380",1.6,25.26,"52,530",10.9,15.22,22.52,31.81,44.38,"22,670","31,650","46,840","66,170","92,310"
4305,2017,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"56,660",0.3,28.43,"59,140",15.26,19.56,25.54,35.41,48.07,"31,730","40,680","53,130","73,650","99,990"
4306,2017,13-2082,Tax Preparers,detailed,"68,720",3,22.64,"47,090",9.7,12.4,18.62,28.88,39.3,"20,170","25,800","38,730","60,080","81,740"
4307,2017,13-2090,Miscellaneous Financial Specialists,broad,"125,900",1.1,36.84,"76,630",18.43,24.61,33.42,44.83,57.96,"38,340","51,190","69,520","93,240","120,550"
4308,2017,13-2099,"Financial Specialists, All Other",detailed,"125,900",1.1,36.84,"76,630",18.43,24.61,33.42,44.83,57.96,"38,340","51,190","69,520","93,240","120,550"
4309,2017,15-0000,Computer and Mathematical Occupations,major,"4,261,460",0.5,43.18,"89,810",20.95,29.02,40.66,54.87,69.63,"43,580","60,360","84,560","114,130","144,830"
4310,2017,15-1100,Computer Occupations,minor,"4,094,930",0.5,43.16,"89,780",20.88,28.98,40.67,54.91,69.66,"43,440","60,270","84,580","114,210","144,890"
4311,2017,15-1110,Computer and Information Research Scientists,broad,"27,920",3.4,57.49,"119,570",31.51,42.67,55.06,70.02,84.99,"65,540","88,760","114,520","145,630","176,780"
4312,2017,15-1111,Computer and Information Research Scientists,detailed,"27,920",3.4,57.49,"119,570",31.51,42.67,55.06,70.02,84.99,"65,540","88,760","114,520","145,630","176,780"
4313,2017,15-1120,Computer and Information Analysts,broad,"687,210",0.9,45.1,"93,800",25.95,33.06,42.92,55.03,68.59,"53,980","68,770","89,280","114,470","142,670"
4314,2017,15-1121,Computer Systems Analysts,detailed,"581,960",1,44.59,"92,740",25.84,32.82,42.44,54.11,67.24,"53,750","68,260","88,270","112,540","139,850"
4315,2017,15-1122,Information Security Analysts,detailed,"105,250",2.2,47.93,"99,690",26.71,34.68,45.92,59.22,73.6,"55,560","72,130","95,510","123,180","153,090"
4316,2017,15-1130,Software Developers and Programmers,broad,"1,617,400",1,49.27,"102,470",26.4,35.21,47,60.73,75.8,"54,920","73,250","97,770","126,330","157,660"
4317,2017,15-1131,Computer Programmers,detailed,"247,690",1.9,42.08,"87,530",22.64,30.22,39.54,51.24,63.72,"47,090","62,860","82,240","106,580","132,530"
4318,2017,15-1132,"Software Developers, Applications",detailed,"849,230",1.3,51.3,"106,710",28.79,37.36,48.94,62,76.97,"59,870","77,710","101,790","128,960","160,100"
4319,2017,15-1133,"Software Developers, Systems Software",detailed,"394,590",1.3,53.74,"111,780",31.57,40.53,51.73,65.26,78.92,"65,670","84,290","107,600","135,740","164,150"
4320,2017,15-1134,Web Developers,detailed,"125,890",1.3,35.63,"74,110",17.71,23.74,32.69,45.03,58.81,"36,830","49,380","67,990","93,670","122,320"
4321,2017,15-1140,Database and Systems Administrators and Network Architects,broad,"646,570",0.7,44.26,"92,070",24.63,31.65,41.87,55.11,68.5,"51,230","65,830","87,090","114,620","142,480"
4322,2017,15-1141,Database Administrators,detailed,"113,690",1.1,42.81,"89,050",23.31,30.7,41.84,54.18,63.66,"48,480","63,850","87,020","112,700","132,420"
4323,2017,15-1142,Network and Computer Systems Administrators,detailed,"375,040",0.8,41.51,"86,340",23.96,30.3,38.99,50.22,62.6,"49,830","63,020","81,100","104,460","130,200"
4324,2017,15-1143,Computer Network Architects,detailed,"157,830",1.6,51.86,"107,870",27.96,37.53,50.31,63.68,78.07,"58,160","78,070","104,650","132,460","162,390"
4325,2017,15-1150,Computer Support Specialists,broad,"800,010",0.7,27.53,"57,260",15.3,19.4,25.39,33.43,43.85,"31,820","40,350","52,810","69,530","91,220"
4326,2017,15-1151,Computer User Support Specialists,detailed,"613,780",0.7,26.03,"54,150",14.69,18.6,24.14,31.05,39.86,"30,550","38,690","50,210","64,590","82,900"
4327,2017,15-1152,Computer Network Support Specialists,detailed,"186,230",1.2,32.46,"67,510",17.77,22.85,29.97,39.42,50.59,"36,960","47,530","62,340","82,000","105,230"
4328,2017,15-1190,Miscellaneous Computer Occupations,broad,"315,830",0.9,43.79,"91,080",22.23,31.4,42.56,54.89,67.02,"46,240","65,320","88,510","114,180","139,390"
4329,2017,15-1199,"Computer Occupations, All Other",detailed,"315,830",0.9,43.79,"91,080",22.23,31.4,42.56,54.89,67.02,"46,240","65,320","88,510","114,180","139,390"
4330,2017,15-2000,Mathematical Science Occupations,minor,"166,530",1.6,43.49,"90,460",22.75,29.9,40.41,53.85,68.82,"47,330","62,190","84,060","112,010","143,140"
4331,2017,15-2010,Actuaries,broad,"19,210",3.8,55.21,"114,850",28.82,36.04,48.83,67.7,88.83,"59,950","74,970","101,560","140,820","184,770"
4332,2017,15-2011,Actuaries,detailed,"19,210",3.8,55.21,"114,850",28.82,36.04,48.83,67.7,88.83,"59,950","74,970","101,560","140,820","184,770"
4333,2017,15-2020,Mathematicians,broad,"2,730",4.8,50.33,"104,700",25.41,33.9,49.52,62.25,77.84,"52,860","70,520","103,010","129,480","161,900"
4334,2017,15-2021,Mathematicians,detailed,"2,730",4.8,50.33,"104,700",25.41,33.9,49.52,62.25,77.84,"52,860","70,520","103,010","129,480","161,900"
4335,2017,15-2030,Operations Research Analysts,broad,"106,050",2.2,41.59,"86,510",21.77,28.74,39.13,51.79,64.65,"45,270","59,780","81,390","107,720","134,470"
4336,2017,15-2031,Operations Research Analysts,detailed,"106,050",2.2,41.59,"86,510",21.77,28.74,39.13,51.79,64.65,"45,270","59,780","81,390","107,720","134,470"
4337,2017,15-2040,Statisticians,broad,"36,540",2.2,42.78,"88,980",24.36,30.88,40.41,52.16,64.29,"50,660","64,230","84,060","108,500","133,720"
4338,2017,15-2041,Statisticians,detailed,"36,540",2.2,42.78,"88,980",24.36,30.88,40.41,52.16,64.29,"50,660","64,230","84,060","108,500","133,720"
4339,2017,15-2090,Miscellaneous Mathematical Science Occupations,detailed,"2,000",8.9,35.42,"73,670",13.73,17.39,27.83,44.46,79.47,"28,550","36,160","57,890","92,470","165,290"
4340,2017,15-2090,Miscellaneous Mathematical Science Occupations,broad,"2,000",8.9,35.42,"73,670",13.73,17.39,27.83,44.46,79.47,"28,550","36,160","57,890","92,470","165,290"
4341,2017,17-0000,Architecture and Engineering Occupations,major,"2,516,780",0.6,41.44,"86,190",20.87,28.21,38.07,51.06,65.93,"43,420","58,690","79,180","106,200","137,130"
4342,2017,17-1000,"Architects, Surveyors, and Cartographers",minor,"177,030",1.1,37.97,"78,970",20.06,26.24,34.63,45.72,59.22,"41,730","54,580","72,020","95,090","123,180"
4343,2017,17-1010,"Architects, Except Naval",broad,"122,160",1.4,40.82,"84,910",21.95,28.21,36.82,48.34,62.79,"45,660","58,680","76,590","100,550","130,610"
